Series of Member Payment Dependent Notes,Maximum aggregate principal amount of Notes offered,Aggregate principal amount of Notes sold,Stated interest rate,Service Charge,Sale and Original Issue Date,Initial maturity,Final maturity,Amount of corresponding loan funded by Lending Club,Home ownership,Gross income,Debt-to-income ratio,Length of employment,Location,Home town,Current & past employers,Current employer,Job title,Education,Credit Score Range,Accounts Now Delinquent,Earliest Credit Line,Delinquent Amount,Open Credit Lines,Delinquencies (Last 2 years),Total Credit Lines,Months Since Last Delinquency,Revolving Credit Balance,Public Records on File,Revolving Line Utilization,Months Since Last Record,Inquiries in the Last 6 Months
39692566,"$13,075","$13,075",14.99%,1.00%,"January 23, 2015","February 4, 2018","February 4, 2020",$0,RENT,"$3,033 / month",13.55%,10+ years ,637xx,N/a,N/a,N/a,Engineering Tech,N/a,660-664,0,02/2003,$0.00,6,0,19,71,"$8,143.00",0,96.90%,n/a,0
39692641,"$4,200","$4,200",12.99%,1.00%,"January 27, 2015","February 6, 2018","February 6, 2020",$0,RENT,"$2,833 / month",28.63%,10+ years ,180xx,N/a,N/a,N/a,afministrator ,N/a,670-674,0,09/2001,$0.00,7,0,15,n/a,"$16,171.00",0,96.80%,n/a,2
39692683,"$35,000","$35,000",12.39%,1.00%,"January 27, 2015","February 3, 2020","February 3, 2020",$0,MORTGAGE,"$10,833 / month",6.30%,10+ years ,603xx,N/a,N/a,N/a,Founder and CEO,N/a,675-679,0,06/1995,$0.00,13,2,28,15,"$14,797.00",2,37.90%,3,0
39692685,"$16,475","$16,475",18.54%,1.00%,"January 22, 2015","February 3, 2018","February 3, 2020",$0,RENT,"$4,583 / month",19.55%,4 years ,114xx,N/a,N/a,N/a,Systems Engineer,N/a,690-694,0,11/2002,$0.00,6,0,9,44,"$10,365.00",0,51.30%,n/a,0
39692740,"$28,750","$28,750",11.44%,1.00%,"January 26, 2015","February 3, 2020","February 3, 2020",$0,RENT,"$5,000 / month",17.80%,9 years ,267xx,N/a,N/a,N/a,Assistant Professor,N/a,690-694,0,09/2001,$0.00,13,0,19,n/a,"$33,454.00",0,57.90%,n/a,1
39692786,"$21,000","$21,000",16.49%,1.00%,"January 23, 2015","February 4, 2020","February 4, 2020",$0,RENT,"$7,500 / month",24.37%,10+ years ,905xx,N/a,N/a,N/a,Inside Sales,N/a,695-699,0,02/2002,$0.00,13,0,30,37,"$23,426.00",0,87.70%,n/a,0
39692847,"$6,000","$6,000",7.49%,1.00%,"January 26, 2015","February 4, 2018","February 4, 2020",$0,MORTGAGE,"$5,833 / month",26.08%,10+ years ,983xx,N/a,N/a,N/a,RN,N/a,705-709,0,01/1997,$0.00,25,0,41,n/a,"$24,473.00",0,40.60%,n/a,2
39692891,"$14,700","$14,700",15.59%,1.00%,"January 26, 2015","February 4, 2018","February 4, 2020",$0,RENT,"$3,069 / month",39.54%,n/a,296xx,N/a,N/a,N/a,n/a,N/a,660-664,0,06/2000,$0.00,11,0,37,n/a,"$8,841.00",0,63.60%,n/a,0
39692894,"$29,575","$29,575",19.99%,1.00%,"January 23, 2015","February 4, 2020","February 4, 2020",$0,MORTGAGE,"$6,583 / month",34.37%,10+ years ,640xx,N/a,N/a,N/a,Team Lead and Test director,N/a,680-684,0,06/2002,$0.00,15,1,48,15,"$39,822.00",0,82.40%,n/a,1
39692898,"$15,000","$15,000",15.59%,1.00%,"January 26, 2015","February 4, 2020","February 4, 2020",$0,MORTGAGE,"$5,833 / month",21.57%,5 years ,368xx,N/a,N/a,N/a,paint technician,N/a,660-664,0,08/2002,$0.00,9,0,18,36,"$14,779.00",0,84.50%,n/a,1
39692908,"$6,000","$6,000",12.39%,1.00%,"January 27, 2015","February 4, 2018","February 4, 2020",$0,MORTGAGE,"$4,333 / month",25.94%,1 year ,461xx,N/a,N/a,N/a,driver,N/a,670-674,0,10/2004,$0.00,9,0,39,n/a,"$6,984.00",0,75.10%,n/a,3
39692965,"$27,600","$27,600",8.67%,1.00%,"January 26, 2015","February 4, 2020","February 4, 2020",$0,OWN,"$6,667 / month",18.86%,7 years ,117xx,N/a,N/a,N/a,Train Operator,N/a,700-704,0,09/1988,$0.00,12,0,27,n/a,"$27,280.00",1,53.20%,58,0
39693044,"$19,000","$19,000",6.99%,1.00%,"January 27, 2015","February 4, 2018","February 4, 2020",$0,RENT,"$9,833 / month",10.20%,2 years ,551xx,N/a,N/a,N/a,Programmer Analyst,N/a,670-674,0,03/2010,$0.00,10,0,12,51,"$20,563.00",0,79.10%,n/a,0
39693126,"$14,400","$14,400",14.31%,1.00%,"January 23, 2015","February 4, 2018","February 4, 2020",$0,RENT,"$5,083 / month",17.63%,6 years ,731xx,N/a,N/a,N/a,Adult Instructional Coordinator,N/a,670-674,0,02/2008,$0.00,14,0,19,n/a,"$12,839.00",0,63.60%,n/a,0
39699121,"$4,575","$4,575",17.14%,1.00%,"January 26, 2015","January 26, 2018","January 26, 2020",$0,MORTGAGE,"$6,417 / month",28.80%,10+ years ,783xx,N/a,N/a,N/a,Salesman,N/a,665-669,0,04/1995,$0.00,9,0,15,37,"$1,752.00",0,32.00%,n/a,2
39699297,"$15,500","$15,500",9.49%,1.00%,"January 27, 2015","January 27, 2018","January 27, 2020",$0,MORTGAGE,"$6,583 / month",17.01%,10+ years ,785xx,N/a,N/a,N/a,Probatin Officer,N/a,690-694,0,03/1998,$0.00,8,2,26,22,"$16,933.00",0,58.80%,n/a,0
39699385,"$8,000","$8,000",13.66%,1.00%,"January 22, 2015","January 27, 2018","January 27, 2020",$0,RENT,"$3,750 / month",16.96%,n/a,980xx,N/a,N/a,N/a,n/a,N/a,690-694,0,11/1993,$0.00,7,0,15,n/a,"$12,262.00",0,89.50%,n/a,1
39699417,"$32,000","$32,000",16.49%,1.00%,"January 22, 2015","January 31, 2020","January 31, 2020",$0,RENT,"$7,417 / month",13.54%,9 years ,483xx,N/a,N/a,N/a,Equipment Specialist,N/a,680-684,0,07/2002,$0.00,8,0,22,n/a,"$43,929.00",0,84.80%,n/a,0
39699656,"$15,000","$15,000",11.99%,1.00%,"January 21, 2015","January 28, 2018","January 28, 2020",$0,MORTGAGE,"$11,667 / month",13.00%,1 year ,088xx,N/a,N/a,N/a,Safety Manager,N/a,685-689,0,02/1988,$0.00,14,0,34,77,"$11,797.00",0,61.90%,n/a,0
39699700,"$8,750","$8,750",18.54%,1.00%,"January 22, 2015","January 28, 2018","January 28, 2020",$0,RENT,"$7,667 / month",16.62%,3 years ,376xx,N/a,N/a,N/a,operator,N/a,660-664,0,10/2003,$0.00,9,0,35,65,"$3,116.00",1,67.70%,48,3
39699751,"$1,500","$1,500",13.66%,1.00%,"January 21, 2015","January 28, 2018","January 28, 2020",$0,RENT,"$1,083 / month",26.22%,< 1 year ,112xx,N/a,N/a,N/a,bartender,N/a,690-694,0,09/1997,$0.00,6,0,6,n/a,"$1,717.00",0,81.80%,n/a,0
39700126,"$12,000","$12,000",19.99%,1.00%,"January 23, 2015","January 28, 2018","January 28, 2020",$0,RENT,"$10,417 / month",5.79%,3 years ,309xx,N/a,N/a,N/a,n/a,N/a,700-704,0,11/2002,$0.00,14,0,31,31,"$1,932.00",0,42.90%,n/a,3
39700209,"$6,700","$6,700",17.14%,1.00%,"January 22, 2015","February 3, 2018","February 3, 2020",$0,RENT,"$3,417 / month",15.98%,3 years ,212xx,N/a,N/a,N/a,Plumber ,N/a,670-674,0,05/2002,$0.00,7,0,10,n/a,"$5,224.00",0,52.80%,n/a,0
39700319,"$14,850","$14,850",19.24%,1.00%,"January 21, 2015","January 30, 2020","January 30, 2020",$0,OWN,"$4,583 / month",27.30%,10+ years ,426xx,N/a,N/a,N/a,Registered Nurse,N/a,715-719,0,01/1999,$0.00,12,0,25,29,"$52,679.00",0,75.00%,n/a,0
39700339,"$2,250","$2,250",11.99%,1.00%,"January 27, 2015","January 29, 2018","January 29, 2020",$0,MORTGAGE,"$2,000 / month",5.70%,6 years ,993xx,N/a,N/a,N/a,Tool room Attendent,N/a,675-679,0,04/1998,$0.00,5,0,20,78,"$2,245.00",1,38.00%,29,1
39700359,"$16,300","$16,300",25.89%,1.00%,"January 26, 2015","January 29, 2020","January 29, 2020",$0,RENT,"$3,800 / month",36.43%,5 years ,283xx,N/a,N/a,N/a,manager,N/a,670-674,0,01/2010,$0.00,12,0,22,n/a,"$10,641.00",0,45.90%,n/a,2
39700363,"$10,350","$10,350",15.59%,1.00%,"January 20, 2015","January 29, 2018","January 29, 2020",$0,RENT,"$2,500 / month",10.72%,6 years ,804xx,N/a,N/a,N/a,Insurance Verification,N/a,660-664,0,02/2001,$0.00,12,0,16,74,"$9,091.00",0,78.40%,n/a,0
39700675,"$15,000","$15,000",10.49%,1.00%,"January 22, 2015","January 29, 2018","January 29, 2020",$0,RENT,"$4,917 / month",7.81%,2 years ,303xx,N/a,N/a,N/a,Banquet Captain,N/a,680-684,0,11/2005,$0.00,4,0,7,n/a,"$14,671.00",0,76.40%,n/a,0
39700726,"$19,000","$19,000",11.99%,1.00%,"January 23, 2015","January 29, 2018","January 29, 2020",$0,RENT,"$6,067 / month",15.63%,1 year ,799xx,N/a,N/a,N/a,Security Anayst,N/a,675-679,0,05/2002,$0.00,8,3,22,11,"$4,770.00",1,53.00%,68,0
39700756,"$5,000","$5,000",10.49%,1.00%,"January 22, 2015","January 30, 2018","January 30, 2020",$0,MORTGAGE,"$4,167 / month",24.89%,10+ years ,794xx,N/a,N/a,N/a,programming,N/a,725-729,0,12/2004,$0.00,13,0,23,n/a,"$3,763.00",0,21.60%,n/a,0
39700767,"$9,325","$9,325",19.99%,1.00%,"January 23, 2015","January 30, 2018","January 30, 2020",$0,RENT,"$5,000 / month",9.38%,10+ years ,334xx,N/a,N/a,N/a,Loan administration ,N/a,660-664,0,08/1992,$0.00,12,0,38,53,"$4,496.00",1,40.90%,53,4
39700824,"$9,600","$9,600",13.66%,1.00%,"January 23, 2015","January 30, 2018","January 30, 2020",$0,MORTGAGE,"$4,756 / month",39.00%,7 years ,300xx,N/a,N/a,N/a,Assistant General Manager,N/a,735-739,0,01/1999,$0.00,10,1,35,18,"$3,390.00",0,25.50%,n/a,0
39700829,"$35,000","$35,000",17.86%,1.00%,"January 26, 2015","February 6, 2018","February 6, 2020",$0,MORTGAGE,"$18,333 / month",4.40%,10+ years ,180xx,N/a,N/a,N/a,Pilot,N/a,670-674,0,05/1993,$0.00,7,0,25,24,"$11,680.00",0,49.70%,n/a,1
39700917,"$28,000","$28,000",18.54%,1.00%,"January 23, 2015","January 30, 2018","January 30, 2020",$0,MORTGAGE,"$16,667 / month",17.96%,10+ years ,891xx,N/a,N/a,N/a,avp special projects,N/a,665-669,0,07/1999,$0.00,12,1,23,13,"$65,399.00",0,101.90%,n/a,0
39700951,"$10,000","$10,000",13.66%,1.00%,"January 21, 2015","January 30, 2020","January 30, 2020",$0,RENT,"$3,333 / month",8.31%,10+ years ,300xx,N/a,N/a,N/a,Mgr,N/a,660-664,0,06/1998,$0.00,3,0,18,26,"$6,115.00",0,98.60%,n/a,0
39700977,"$21,600","$21,600",15.59%,1.00%,"January 21, 2015","January 30, 2018","January 30, 2020",$0,RENT,"$7,083 / month",20.78%,1 year ,752xx,N/a,N/a,N/a,Property Accountant,N/a,675-679,0,11/2010,$0.00,5,0,7,n/a,"$16,475.00",0,83.20%,n/a,1
39701038,"$16,000","$16,000",6.99%,1.00%,"January 22, 2015","January 30, 2018","January 30, 2020",$0,MORTGAGE,"$6,334 / month",14.78%,4 years ,890xx,N/a,N/a,N/a,Recorder,N/a,740-744,0,05/2001,$0.00,10,0,15,n/a,$351.00,1,3.60%,96,0
39701070,"$25,000","$25,000",8.19%,1.00%,"January 23, 2015","January 31, 2018","January 31, 2020",$0,MORTGAGE,"$5,000 / month",19.30%,10+ years ,559xx,N/a,N/a,N/a,Owner/ Operator,N/a,685-689,0,07/1990,$0.00,8,1,11,10,"$44,780.00",0,71.30%,n/a,1
39701078,"$9,350","$9,350",17.86%,1.00%,"January 22, 2015","January 31, 2018","January 31, 2020",$0,RENT,"$2,167 / month",38.83%,5 years ,410xx,N/a,N/a,N/a,Ramp employee,N/a,675-679,0,10/2006,$0.00,18,0,21,42,"$11,908.00",0,59.20%,n/a,0
39701149,"$26,000","$26,000",12.39%,1.00%,"January 22, 2015","January 31, 2018","January 31, 2020",$0,RENT,"$6,000 / month",14.55%,1 year ,900xx,N/a,N/a,N/a,Operations and finance manager,N/a,670-674,0,11/1999,$0.00,8,0,22,25,"$15,935.00",1,74.10%,74,1
39701159,"$16,000","$16,000",9.49%,1.00%,"January 22, 2015","January 31, 2018","January 31, 2020",$0,RENT,"$4,333 / month",15.21%,10+ years ,712xx,N/a,N/a,N/a,Branch Manager,N/a,660-664,0,12/2001,$0.00,3,1,11,14,"$4,336.00",1,88.50%,70,0
39701166,"$6,000","$6,000",11.44%,1.00%,"January 23, 2015","January 31, 2018","January 31, 2020",$0,RENT,"$5,833 / month",14.42%,10+ years ,217xx,N/a,N/a,N/a,HVAC Technican,N/a,660-664,0,09/1992,$0.00,9,3,13,12,"$4,493.00",0,34.60%,n/a,0
39701179,"$20,000","$20,000",12.99%,1.00%,"January 23, 2015","January 31, 2018","January 31, 2020",$0,RENT,"$6,417 / month",2.76%,10+ years ,554xx,N/a,N/a,N/a,Protection Officer and Security,N/a,685-689,0,03/2004,$0.00,3,0,6,n/a,"$5,734.00",0,89.60%,n/a,1
39701307,"$16,000","$16,000",9.49%,1.00%,"January 23, 2015","January 31, 2018","January 31, 2020",$0,MORTGAGE,"$6,500 / month",5.69%,10+ years ,347xx,N/a,N/a,N/a,Store manager,N/a,710-714,0,03/1998,$0.00,7,2,23,22,$366.00,0,3.50%,n/a,0
39701327,"$13,975","$13,975",18.54%,1.00%,"January 22, 2015","February 1, 2018","February 1, 2020",$0,OWN,"$3,833 / month",19.41%,9 years ,724xx,N/a,N/a,N/a,fabricator,N/a,685-689,0,01/2008,$0.00,9,0,14,73,"$8,980.00",5,50.20%,74,3
39701333,"$4,200","$4,200",15.59%,1.00%,"January 21, 2015","February 1, 2018","February 1, 2020",$0,RENT,"$4,500 / month",22.47%,10+ years ,113xx,N/a,N/a,N/a,Mail processing clerk ,N/a,705-709,0,10/1993,$0.00,19,0,37,n/a,"$10,920.00",0,52.80%,n/a,0
39701384,"$21,100","$21,100",15.59%,1.00%,"January 22, 2015","February 1, 2018","February 1, 2020",$0,RENT,"$5,250 / month",29.22%,< 1 year ,441xx,N/a,N/a,N/a,Manufacturing Process Engineer,N/a,685-689,0,10/1999,$0.00,16,0,33,n/a,"$40,225.00",0,97.60%,n/a,2
39701402,"$3,000","$3,000",12.39%,1.00%,"January 22, 2015","February 1, 2018","February 1, 2020",$0,OWN,"$5,417 / month",7.51%,< 1 year ,087xx,N/a,N/a,N/a,Contracts Administrator,N/a,675-679,0,07/2005,$0.00,14,0,16,26,"$6,532.00",0,71.80%,n/a,1
39701418,"$13,000","$13,000",14.31%,1.00%,"January 20, 2015","February 1, 2018","February 1, 2020",$0,MORTGAGE,"$4,417 / month",26.31%,10+ years ,607xx,N/a,N/a,N/a,Coordinator,N/a,715-719,0,09/2000,$0.00,8,0,17,38,"$11,870.00",0,75.10%,n/a,0
39701425,"$2,425","$2,425",14.31%,1.00%,"January 23, 2015","February 1, 2018","February 1, 2020",$0,MORTGAGE,"$4,250 / month",17.79%,5 years ,597xx,N/a,N/a,N/a,Teacher,N/a,685-689,0,04/1994,$0.00,10,0,35,n/a,"$2,021.00",1,25.00%,75,2
39701527,"$6,000","$6,000",11.44%,1.00%,"January 23, 2015","February 1, 2018","February 1, 2020",$0,RENT,"$7,500 / month",18.28%,2 years ,900xx,N/a,N/a,N/a,Attorney,N/a,695-699,0,03/2004,$0.00,14,0,14,n/a,"$32,335.00",0,99.20%,n/a,0
39701681,"$35,000","$35,000",11.44%,1.00%,"January 23, 2015","February 2, 2020","February 2, 2020",$0,MORTGAGE,"$6,167 / month",23.15%,3 years ,403xx,N/a,N/a,N/a,Director of Human Resources,N/a,705-709,0,04/1996,$0.00,10,1,37,9,"$43,925.00",0,51.70%,n/a,0
39701684,"$30,000","$30,000",12.99%,1.00%,"January 22, 2015","February 2, 2018","February 2, 2020",$0,RENT,"$9,083 / month",17.71%,7 years ,071xx,N/a,N/a,N/a,Creative Director,N/a,695-699,0,02/1996,$0.00,15,0,27,81,"$39,024.00",0,80.80%,n/a,0
39701686,"$15,000","$15,000",14.31%,1.00%,"January 23, 2015","February 3, 2018","February 3, 2020",$0,MORTGAGE,"$4,000 / month",16.13%,7 years ,117xx,N/a,N/a,N/a,Medical biller,N/a,685-689,0,07/2003,$0.00,9,0,17,47,"$5,814.00",2,57.60%,67,0
39701702,"$21,000","$21,000",8.67%,1.00%,"January 23, 2015","February 2, 2018","February 2, 2020",$0,RENT,"$6,833 / month",18.24%,6 years ,760xx,N/a,N/a,N/a,CPA - Senior Accountant,N/a,680-684,0,06/2001,$0.00,10,0,18,28,"$30,456.00",0,65.10%,n/a,1
39701765,"$7,100","$7,100",16.49%,1.00%,"January 22, 2015","February 2, 2018","February 2, 2020",$0,MORTGAGE,"$3,438 / month",28.63%,n/a,920xx,N/a,N/a,N/a,n/a,N/a,660-664,0,03/1997,$0.00,17,0,30,81,"$7,649.00",1,41.60%,68,0
39701785,"$20,875","$20,875",15.99%,1.00%,"January 22, 2015","February 2, 2018","February 2, 2020",$0,MORTGAGE,"$4,734 / month",32.94%,7 years ,138xx,N/a,N/a,N/a,Visiting Assistant Professor,N/a,690-694,0,09/1996,$0.00,13,0,33,30,"$29,752.00",0,71.20%,n/a,0
39701843,"$15,000","$15,000",13.66%,1.00%,"January 22, 2015","February 2, 2018","February 2, 2020",$0,RENT,"$5,667 / month",38.83%,5 years ,601xx,N/a,N/a,N/a,Ink Supervisor,N/a,720-724,0,12/2003,$0.00,18,0,34,n/a,"$15,221.00",0,41.00%,n/a,1
39701868,"$5,400","$5,400",13.66%,1.00%,"January 22, 2015","February 2, 2018","February 2, 2020",$0,RENT,"$5,750 / month",28.99%,5 years ,945xx,N/a,N/a,N/a,Registered Nurse,N/a,660-664,0,08/2003,$0.00,18,0,45,61,"$4,190.00",0,59.00%,n/a,0
39701919,"$6,500","$6,500",11.99%,1.00%,"January 21, 2015","February 2, 2018","February 2, 2020",$0,MORTGAGE,"$5,000 / month",23.92%,10+ years ,469xx,N/a,N/a,N/a,Plumber,N/a,705-709,0,03/1995,$0.00,12,1,35,8,"$15,902.00",0,46.90%,n/a,0
39701920,"$6,000","$6,000",11.99%,1.00%,"January 22, 2015","February 2, 2018","February 2, 2020",$0,MORTGAGE,"$12,917 / month",16.28%,10+ years ,934xx,N/a,N/a,N/a,Branch Manager,N/a,660-664,0,01/1989,$0.00,9,1,37,10,"$8,592.00",0,63.20%,n/a,0
39701964,"$9,600","$9,600",11.99%,1.00%,"January 23, 2015","February 2, 2018","February 2, 2020",$0,RENT,"$3,333 / month",32.55%,4 years ,760xx,N/a,N/a,N/a,Site coordinator ,N/a,665-669,0,09/1993,$0.00,14,0,22,n/a,"$5,891.00",1,16.80%,82,2
39702009,"$12,000","$12,000",12.39%,1.00%,"January 22, 2015","February 3, 2018","February 3, 2020",$0,OWN,"$7,500 / month",17.75%,1 year ,304xx,N/a,N/a,N/a,RN,N/a,660-664,0,07/2006,$0.00,17,0,28,25,"$9,971.00",0,69.20%,n/a,0
39702081,"$4,000","$4,000",8.19%,1.00%,"January 23, 2015","February 3, 2018","February 3, 2020",$0,MORTGAGE,"$7,083 / month",22.73%,< 1 year ,864xx,N/a,N/a,N/a,Rn,N/a,700-704,0,09/2000,$0.00,14,0,20,n/a,"$14,754.00",0,67.70%,n/a,0
39702368,"$1,200","$1,200",15.59%,1.00%,"January 23, 2015","February 3, 2018","February 3, 2020",$0,MORTGAGE,"$6,333 / month",16.94%,5 years ,207xx,N/a,N/a,N/a,HR Specialist ,N/a,715-719,0,11/2005,$0.00,15,0,23,n/a,"$11,156.00",0,82.00%,n/a,0
39702449,"$6,000","$6,000",7.49%,1.00%,"January 23, 2015","February 4, 2018","February 4, 2020",$0,RENT,"$1,500 / month",16.87%,3 years ,402xx,N/a,N/a,N/a,Bartender,N/a,720-724,0,07/2007,$0.00,8,0,10,n/a,"$6,053.00",0,65.80%,n/a,0
39702558,"$1,000","$1,000",12.99%,1.00%,"January 23, 2015","February 4, 2018","February 4, 2020",$0,RENT,"$2,500 / month",17.56%,10+ years ,972xx,N/a,N/a,N/a,architect,N/a,680-684,0,07/1995,$0.00,4,0,12,n/a,"$13,652.00",0,98.20%,n/a,1
39702644,"$4,350","$4,350",17.86%,1.00%,"January 23, 2015","February 4, 2018","February 4, 2020",$0,RENT,"$9,167 / month",8.27%,3 years ,117xx,N/a,N/a,N/a,Sales Manager,N/a,660-664,0,04/2001,$0.00,7,0,8,n/a,"$4,859.00",2,57.00%,60,2
39702668,"$20,000","$20,000",15.99%,1.00%,"January 26, 2015","February 4, 2020","February 4, 2020",$0,MORTGAGE,"$4,500 / month",34.16%,< 1 year ,130xx,N/a,N/a,N/a,Registered Nurse,N/a,675-679,0,09/2004,$0.00,12,0,35,n/a,"$16,641.00",0,77.40%,n/a,1
39709157,"$20,000","$20,000",17.86%,1.00%,"January 23, 2015","January 26, 2018","January 26, 2020",$0,MORTGAGE,"$5,417 / month",35.21%,< 1 year ,704xx,N/a,N/a,N/a,Pipefitter foreman ,N/a,695-699,0,01/2005,$0.00,8,0,14,36,"$2,091.00",1,53.60%,30,1
39709285,"$8,200","$8,200",17.86%,1.00%,"January 22, 2015","January 27, 2018","January 27, 2020",$0,RENT,"$2,000 / month",21.65%,< 1 year ,970xx,N/a,N/a,N/a,Customer Service,N/a,670-674,0,06/1988,$0.00,8,0,16,70,"$7,305.00",2,63.50%,66,0
39709398,"$7,500","$7,500",8.67%,1.00%,"January 26, 2015","February 2, 2018","February 2, 2020",$0,MORTGAGE,"$3,750 / month",17.15%,10+ years ,478xx,N/a,N/a,N/a,Chief Video Journalist,N/a,690-694,0,07/2002,$0.00,7,0,14,n/a,"$4,850.00",0,82.20%,n/a,0
39709564,"$17,475","$17,475",18.54%,1.00%,"January 20, 2015","January 28, 2018","January 28, 2020",$0,MORTGAGE,"$4,583 / month",6.63%,9 years ,336xx,N/a,N/a,N/a,escorts/skycap,N/a,700-704,0,05/2003,$0.00,8,0,16,44,"$9,412.00",1,69.70%,102,1
39709754,"$24,000","$24,000",11.44%,1.00%,"January 21, 2015","January 28, 2018","January 28, 2020",$0,OWN,"$11,250 / month",21.93%,< 1 year ,331xx,N/a,N/a,N/a,Mortgage Loan officer,N/a,680-684,0,07/2003,$0.00,8,1,18,16,"$20,187.00",0,91.30%,n/a,1
39709773,"$24,000","$24,000",9.49%,1.00%,"January 26, 2015","February 4, 2018","February 4, 2020",$0,MORTGAGE,"$6,250 / month",24.20%,6 years ,900xx,N/a,N/a,N/a,English and Dram Teacher,N/a,690-694,0,06/1996,$0.00,7,1,14,14,"$16,873.00",0,46.50%,n/a,0
39709899,"$5,075","$5,075",13.66%,1.00%,"January 22, 2015","January 28, 2018","January 28, 2020",$0,OWN,"$1,887 / month",27.36%,n/a,494xx,N/a,N/a,N/a,n/a,N/a,690-694,0,03/1990,$0.00,7,0,20,41,"$10,057.00",0,51.30%,n/a,0
39709902,"$6,400","$6,400",9.49%,1.00%,"January 21, 2015","January 29, 2018","January 29, 2020",$0,MORTGAGE,"$3,167 / month",33.26%,5 years ,461xx,N/a,N/a,N/a,Owner,N/a,780-784,0,10/1998,$0.00,11,0,23,n/a,"$7,278.00",0,13.60%,n/a,0
39710154,"$7,800","$7,800",14.31%,1.00%,"January 26, 2015","February 6, 2018","February 6, 2020",$0,RENT,"$3,500 / month",28.83%,10+ years ,187xx,N/a,N/a,N/a,Inventory Cycle Counter,N/a,695-699,0,10/1992,$0.00,8,0,20,n/a,"$21,119.00",0,66.20%,n/a,0
39710176,"$5,000","$5,000",12.39%,1.00%,"January 23, 2015","January 28, 2018","January 28, 2020",$0,OWN,"$6,667 / month",2.72%,3 years ,967xx,N/a,N/a,N/a,Owner,N/a,665-669,0,05/2004,$0.00,7,0,15,n/a,"$4,516.00",1,60.20%,86,1
39710230,"$10,000","$10,000",14.99%,1.00%,"January 26, 2015","February 4, 2018","February 4, 2020",$0,RENT,"$7,862 / month",12.44%,< 1 year ,246xx,N/a,N/a,N/a,Physical Therapist,N/a,665-669,0,04/2011,$0.00,9,0,9,n/a,"$14,911.00",0,67.80%,n/a,0
39710236,"$10,000","$10,000",10.49%,1.00%,"January 20, 2015","January 28, 2018","January 28, 2020",$0,MORTGAGE,"$10,000 / month",4.52%,1 year ,852xx,N/a,N/a,N/a,Director,N/a,750-754,0,03/2005,$0.00,7,0,16,n/a,"$4,476.00",0,14.90%,n/a,0
39710244,"$1,500","$1,500",14.99%,1.00%,"January 22, 2015","January 28, 2018","January 28, 2020",$0,MORTGAGE,"$7,500 / month",32.47%,10+ years ,853xx,N/a,N/a,N/a,substitute teacher,N/a,690-694,0,04/1987,$0.00,18,0,24,n/a,"$23,531.00",0,68.60%,n/a,1
39710410,"$20,000","$20,000",14.99%,1.00%,"January 22, 2015","January 28, 2020","January 28, 2020",$0,MORTGAGE,"$7,083 / month",16.82%,7 years ,325xx,N/a,N/a,N/a,Account Manager,N/a,705-709,0,02/1997,$0.00,9,0,26,n/a,"$34,692.00",0,84.40%,n/a,2
39710418,"$12,600","$12,600",17.14%,1.00%,"January 21, 2015","January 29, 2018","January 29, 2020",$0,RENT,"$2,500 / month",31.00%,3 years ,484xx,N/a,N/a,N/a,production worker,N/a,660-664,0,10/1997,$0.00,12,0,26,n/a,"$5,686.00",1,49.90%,38,1
39710566,"$32,750","$32,750",22.99%,1.00%,"January 22, 2015","January 30, 2018","January 30, 2020",$0,MORTGAGE,"$10,833 / month",24.56%,3 years ,199xx,N/a,N/a,N/a,Program Manager,N/a,670-674,0,06/1999,$0.00,20,0,52,n/a,"$19,654.00",1,74.20%,92,4
39710697,"$4,000","$4,000",17.14%,1.00%,"January 21, 2015","January 29, 2018","January 29, 2020",$0,RENT,"$3,628 / month",16.98%,10+ years ,112xx,N/a,N/a,N/a,Community Associate,N/a,695-699,0,11/2003,$0.00,12,0,26,65,"$7,977.00",0,35.50%,n/a,2
39710727,"$35,000","$35,000",10.49%,1.00%,"January 21, 2015","January 29, 2018","January 29, 2020",$0,MORTGAGE,"$15,000 / month",7.29%,< 1 year ,073xx,N/a,N/a,N/a,Project Manager,N/a,710-714,0,09/1999,$0.00,11,0,19,n/a,"$12,796.00",0,23.40%,n/a,3
39710733,"$12,000","$12,000",14.31%,1.00%,"January 22, 2015","January 30, 2018","January 30, 2020",$0,MORTGAGE,"$5,250 / month",5.28%,4 years ,705xx,N/a,N/a,N/a,Bridge tender,N/a,675-679,0,04/2000,$0.00,5,0,13,n/a,"$10,475.00",0,82.50%,n/a,0
39710901,"$11,425","$11,425",18.54%,1.00%,"January 21, 2015","January 30, 2020","January 30, 2020",$0,OWN,"$5,893 / month",34.19%,5 years ,317xx,N/a,N/a,N/a,RN,N/a,705-709,0,08/1988,$0.00,7,0,13,n/a,"$16,429.00",0,73.70%,n/a,0
39710941,"$11,975","$11,975",25.83%,1.00%,"January 22, 2015","January 30, 2020","January 30, 2020",$0,RENT,"$2,000 / month",24.00%,5 years ,333xx,N/a,N/a,N/a,Driver,N/a,670-674,0,11/2006,$0.00,19,3,39,8,"$1,343.00",0,33.60%,n/a,2
39710945,"$12,000","$12,000",10.49%,1.00%,"January 22, 2015","January 30, 2018","January 30, 2020",$0,MORTGAGE,"$10,833 / month",18.58%,10+ years ,023xx,N/a,N/a,N/a,vice president,N/a,715-719,0,01/2003,$0.00,11,1,23,14,"$14,667.00",0,28.50%,n/a,1
