Date,Series of Member Payment Dependent Notes,Maximum aggregate principal amount offered,Stated interest rate,Service Charge,Initial maturity,Final maturity,Home ownership,Gross income,Debt-to-income ratio,Length of employment,Location,Home town,Current & past employers,Current employer,Job title,Education,Credit Score Range,Accounts Now Delinquent,Earliest Credit Line,Delinquent Amount,Open Credit Lines,Delinquencies (Last 2 years),Total Credit Lines,Months Since Last Delinquency,Revolving Credit Balance,Public Records on File,Revolving Line Utilization,Months Since Last Record,Inquiries in the Last 6 Months,Months Since Last Major Derogatory
"February 6, 2015",40532239,"$12,000",7.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,333 / month",19.41%,8 years ,762xx,N/a,N/a,N/a,surgical technologist,N/a,695-699,0,06/1995,$0.00,15,2,34,6,"$9,815.00",0,24.90%,n/a,0,6
"February 6, 2015",40532249,"$18,000",6.03%,1.00%,Three years after issuance,Five years after issuance,RENT,"$6,500 / month",6.73%,10+ years ,145xx,N/a,N/a,N/a,Pastor,N/a,755-759,0,10/1992,$0.00,17,0,28,n/a,"$18,785.00",0,35.80%,n/a,0,n/a
"February 6, 2015",40532271,"$35,000",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,667 / month",16.94%,10+ years ,600xx,N/a,N/a,N/a,Quality Manager,N/a,725-729,0,09/1994,$0.00,7,0,24,n/a,"$38,916.00",0,78.90%,n/a,1,n/a
"February 6, 2015",40532279,"$34,500",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$13,358 / month",7.68%,5 years ,921xx,N/a,N/a,N/a,CEO,N/a,720-724,0,10/1991,$0.00,14,0,27,28,"$65,452.00",0,74.30%,n/a,0,n/a
"February 6, 2015",40532352,"$20,000",17.14%,1.00%,Five years after issuance,Five years after issuance,RENT,"$5,417 / month",34.74%,10+ years ,730xx,N/a,N/a,N/a,Admistrative Program Officer IV,N/a,675-679,0,04/1979,$0.00,4,5,17,22,"$1,892.00",0,49.80%,n/a,3,23
"February 6, 2015",40532401,"$15,475",11.53%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,667 / month",27.48%,5 years ,605xx,N/a,N/a,N/a,Sales Executive,N/a,720-724,0,04/2003,$0.00,7,0,13,n/a,"$16,523.00",0,51.80%,n/a,1,n/a
"February 6, 2015",40532513,"$6,000",8.18%,1.00%,Three years after issuance,Five years after issuance,OWN,"$7,083 / month",21.14%,7 years ,926xx,N/a,N/a,N/a,Compliance/Credit Analyst,N/a,665-669,0,08/1994,$0.00,16,0,35,77,"$10,139.00",1,29.10%,80,1,77
"February 6, 2015",40541190,"$18,000",8.19%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,417 / month",7.93%,4 years ,100xx,N/a,N/a,N/a,head of finance,N/a,660-664,0,04/2010,$0.00,5,0,6,n/a,"$6,180.00",0,66.50%,n/a,0,n/a
"February 6, 2015",40542367,"$35,000",20.49%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$8,167 / month",20.30%,10+ years ,923xx,N/a,N/a,N/a,Correctional Lieutenant,N/a,670-674,0,06/2000,$0.00,16,0,35,n/a,"$9,473.00",1,49.10%,67,3,n/a
"February 6, 2015",40542513,"$11,200",8.19%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,500 / month",32.76%,2 years ,334xx,N/a,N/a,N/a,Front Dest,N/a,700-704,0,11/2005,$0.00,13,0,19,n/a,"$11,214.00",0,39.60%,n/a,0,n/a
"February 6, 2015",40542602,"$27,000",9.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$19,583 / month",6.09%,n/a,773xx,N/a,N/a,N/a,n/a,N/a,675-679,0,10/2003,$0.00,8,0,24,n/a,"$42,372.00",0,81.30%,n/a,0,n/a
"February 6, 2015",40542618,"$20,000",8.18%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,083 / month",16.46%,10+ years ,305xx,N/a,N/a,N/a,Legal Assistant,N/a,675-679,0,12/1998,$0.00,13,0,50,n/a,"$16,489.00",0,78.10%,n/a,0,n/a
"February 6, 2015",40542692,"$8,000",8.19%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,167 / month",22.26%,n/a,799xx,N/a,N/a,N/a,n/a,N/a,670-674,0,03/2006,$0.00,11,0,23,n/a,"$16,092.00",0,56.70%,n/a,0,n/a
"February 6, 2015",40542749,"$12,000",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,667 / month",29.53%,10+ years ,720xx,N/a,N/a,N/a,Lender,N/a,680-684,0,04/1983,$0.00,15,2,44,5,"$19,024.00",0,66.10%,n/a,1,n/a
"February 6, 2015",40542752,"$20,150",15.61%,1.00%,Five years after issuance,Five years after issuance,RENT,"$5,000 / month",12.10%,10+ years ,900xx,N/a,N/a,N/a,"owner, designer",N/a,670-674,0,06/2000,$0.00,4,0,7,27,"$6,330.00",0,86.70%,n/a,0,n/a
"February 6, 2015",40542792,"$15,000",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,250 / month",16.30%,10+ years ,843xx,N/a,N/a,N/a,Accoutain,N/a,685-689,0,02/1995,$0.00,17,0,29,n/a,"$19,722.00",1,63.60%,104,1,n/a
"February 6, 2015",40552370,"$11,200",6.03%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,083 / month",22.76%,10+ years ,530xx,N/a,N/a,N/a,retail clerk,N/a,795-799,0,06/1975,$0.00,12,0,18,n/a,"$9,907.00",0,17.50%,n/a,0,n/a
"February 6, 2015",40553016,"$9,600",6.68%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,667 / month",4.75%,< 1 year ,176xx,N/a,N/a,N/a,supervisor/master plumber,N/a,680-684,0,04/1990,$0.00,10,0,24,n/a,"$6,692.00",1,18.40%,58,0,n/a
"February 6, 2015",40553059,"$30,000",11.44%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$7,500 / month",15.56%,3 years ,778xx,N/a,N/a,N/a,Traffic Signal Technician,N/a,735-739,0,02/1999,$0.00,4,0,17,n/a,"$33,900.00",0,92.60%,n/a,0,n/a
"February 6, 2015",40553431,"$35,000",11.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$6,500 / month",33.96%,n/a,700xx,N/a,N/a,N/a,n/a,N/a,670-674,0,05/1973,$0.00,12,0,22,n/a,"$59,767.00",0,72.10%,n/a,0,n/a
"February 6, 2015",40553453,"$6,500",7.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,326 / month",10.84%,2 years ,330xx,N/a,N/a,N/a,Security/Safety Staff,N/a,660-664,0,07/2001,$0.00,10,0,37,47,"$4,764.00",1,23.40%,35,1,47
"February 6, 2015",40553532,"$25,000",10.49%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$34,167 / month",10.80%,7 years ,191xx,N/a,N/a,N/a,athletics,N/a,680-684,0,07/2001,$0.00,21,0,34,46,"$45,578.00",1,62.80%,29,1,n/a
"February 6, 2015",40561079,"$30,000",11.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$22,917 / month",7.09%,10+ years ,221xx,N/a,N/a,N/a,Director,N/a,710-714,0,01/1997,$0.00,13,0,22,73,"$17,248.00",0,41.50%,n/a,0,73
"February 6, 2015",40561613,"$5,000",6.92%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,224 / month",5.16%,3 years ,337xx,N/a,N/a,N/a,Regional Librarian,N/a,665-669,0,08/2000,$0.00,10,3,30,9,"$7,314.00",0,56.70%,n/a,0,11
"February 6, 2015",40561961,"$28,000",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$16,667 / month",10.10%,10+ years ,405xx,N/a,N/a,N/a,Optometrist,N/a,720-724,0,10/1997,$0.00,13,0,33,n/a,"$43,034.00",0,68.50%,n/a,0,n/a
"February 6, 2015",40562982,"$24,000",13.66%,1.00%,Five years after issuance,Five years after issuance,RENT,"$5,417 / month",20.38%,10+ years ,113xx,N/a,N/a,N/a,Sales Manager,N/a,680-684,0,11/1996,$0.00,12,0,36,46,"$18,562.00",0,64.20%,n/a,1,n/a
"February 6, 2015",40563183,"$12,000",6.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$7,200 / month",7.65%,3 years ,906xx,N/a,N/a,N/a,Senior IT Specialist,N/a,705-709,0,07/2006,$0.00,11,0,20,n/a,"$13,194.00",0,40.20%,n/a,1,n/a
"February 6, 2015",40563221,"$12,000",6.49%,1.00%,Three years after issuance,Five years after issuance,OWN,"$2,917 / month",24.81%,6 years ,116xx,N/a,N/a,N/a,clerk,N/a,710-714,0,10/1998,$0.00,18,0,37,n/a,"$24,174.00",0,29.30%,n/a,0,n/a
"February 6, 2015",40563300,"$16,000",6.92%,1.00%,Three years after issuance,Five years after issuance,OWN,"$6,750 / month",21.21%,10+ years ,380xx,N/a,N/a,N/a,services,N/a,730-734,0,11/1999,$0.00,11,0,18,n/a,"$23,331.00",0,47.40%,n/a,1,n/a
"February 6, 2015",40563302,"$21,000",8.19%,1.00%,Three years after issuance,Five years after issuance,RENT,"$6,750 / month",13.01%,< 1 year ,392xx,N/a,N/a,N/a,Network Provisioner,N/a,725-729,0,08/1999,$0.00,6,0,19,n/a,"$23,473.00",0,75.70%,n/a,1,n/a
"February 6, 2015",40563503,"$9,000",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,167 / month",16.32%,< 1 year ,146xx,N/a,N/a,N/a,manager,N/a,695-699,0,11/1996,$0.00,13,0,25,n/a,"$11,471.00",1,48.40%,112,2,n/a
"February 6, 2015",40563512,"$30,000",7.49%,1.00%,Three years after issuance,Five years after issuance,OWN,"$5,667 / month",28.47%,10+ years ,980xx,N/a,N/a,N/a,Sr. Coding Compliance Analyst,N/a,695-699,0,03/1980,$0.00,14,2,27,3,"$37,992.00",0,41.90%,n/a,0,n/a
"February 6, 2015",40563669,"$12,800",6.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$6,250 / month",10.83%,10+ years ,454xx,N/a,N/a,N/a,city driver,N/a,690-694,0,06/2004,$0.00,18,0,27,n/a,"$5,561.00",1,18.10%,70,0,n/a
"February 6, 2015",40563670,"$29,400",10.49%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$11,667 / month",14.91%,1 year ,750xx,N/a,N/a,N/a,Senior Manager,N/a,730-734,0,10/1994,$0.00,10,0,19,n/a,"$21,875.00",0,70.30%,n/a,0,n/a
"February 6, 2015",40563671,"$30,000",15.59%,1.00%,Five years after issuance,Five years after issuance,OWN,"$5,583 / month",12.97%,n/a,342xx,N/a,N/a,N/a,n/a,N/a,695-699,0,07/1979,$0.00,12,0,26,30,"$26,010.00",0,61.50%,n/a,0,30
"February 6, 2015",40563733,"$11,500",6.03%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,167 / month",17.12%,8 years ,920xx,N/a,N/a,N/a,Liability Consultant-claims,N/a,810-814,0,03/2002,$0.00,12,0,19,n/a,"$5,193.00",0,6.70%,n/a,0,n/a
"February 6, 2015",40563920,"$25,000",12.39%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,000 / month",22.84%,3 years ,063xx,N/a,N/a,N/a,Psychotherapist ,N/a,705-709,0,09/1996,$0.00,14,0,30,n/a,"$17,573.00",1,48.40%,73,1,n/a
"February 6, 2015",40563950,"$19,200",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,833 / month",11.61%,10+ years ,853xx,N/a,N/a,N/a,Underwriting support,N/a,665-669,0,02/2004,$0.00,14,0,23,69,"$20,439.00",0,51.40%,n/a,1,69
"February 6, 2015",40563952,"$25,000",6.03%,1.00%,Three years after issuance,Five years after issuance,RENT,"$12,500 / month",29.05%,10+ years ,152xx,N/a,N/a,N/a,Divisional Training Consultant,N/a,715-719,0,02/1999,$0.00,25,1,46,9,"$25,530.00",1,25.60%,70,0,n/a
"February 6, 2015",40564064,"$15,000",11.53%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,417 / month",29.28%,10+ years ,631xx,N/a,N/a,N/a,Bartender/Server,N/a,665-669,0,11/2006,$0.00,17,0,29,n/a,"$26,244.00",0,53.80%,n/a,2,n/a
"February 6, 2015",40564182,"$35,000",17.86%,1.00%,Five years after issuance,Five years after issuance,RENT,"$6,667 / month",36.29%,10+ years ,939xx,N/a,N/a,N/a,Owner,N/a,675-679,0,04/2001,$0.00,11,1,26,22,"$10,110.00",2,36.00%,16,0,n/a
"February 6, 2015",40564275,"$22,950",15.59%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,167 / month",10.44%,n/a,922xx,N/a,N/a,N/a,n/a,N/a,695-699,0,02/1992,$0.00,19,0,48,57,"$17,012.00",0,37.20%,n/a,1,57
"February 6, 2015",40564379,"$10,000",6.68%,1.00%,Three years after issuance,Five years after issuance,OWN,"$12,500 / month",15.57%,2 years ,221xx,N/a,N/a,N/a,Senior Systems Analysis,N/a,755-759,0,06/1988,$0.00,16,0,25,n/a,"$83,766.00",0,24.10%,n/a,1,n/a
"February 6, 2015",40564406,"$20,400",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,417 / month",8.77%,10+ years ,799xx,N/a,N/a,N/a,owner,N/a,700-704,0,03/1997,$0.00,4,0,11,n/a,"$12,979.00",0,69.00%,n/a,1,n/a
"February 6, 2015",40564452,"$24,000",12.29%,1.00%,Five years after issuance,Five years after issuance,RENT,"$7,500 / month",29.81%,9 years ,606xx,N/a,N/a,N/a,Teacher/Coach,N/a,715-719,0,09/2002,$0.00,19,1,34,4,"$27,502.00",0,33.50%,n/a,0,n/a
"February 6, 2015",40564518,"$7,500",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,833 / month",11.07%,10+ years ,958xx,N/a,N/a,N/a,Project Manager of Construction,N/a,695-699,0,05/1995,$0.00,6,3,26,11,"$5,423.00",0,77.50%,n/a,0,11
"February 6, 2015",40564560,"$15,000",6.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,167 / month",15.00%,10+ years ,902xx,N/a,N/a,N/a,manager,N/a,695-699,0,08/1995,$0.00,6,0,16,n/a,"$34,132.00",1,54.90%,59,1,n/a
"February 6, 2015",40564569,"$24,000",16.49%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,833 / month",4.51%,5 years ,301xx,N/a,N/a,N/a,Corrections Officer,N/a,660-664,0,12/2002,$0.00,9,0,24,n/a,"$1,097.00",1,3.90%,69,1,n/a
"February 6, 2015",40564595,"$20,000",10.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,633 / month",22.32%,9 years ,952xx,N/a,N/a,N/a,class A driver sales rep,N/a,665-669,0,11/1995,$0.00,12,0,27,25,"$18,186.00",0,81.60%,n/a,1,41
"February 6, 2015",40564609,"$28,000",6.39%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,667 / month",11.51%,10+ years ,100xx,N/a,N/a,N/a,Speech Therapist,N/a,700-704,0,03/2005,$0.00,15,0,44,n/a,"$24,656.00",0,45.10%,n/a,3,n/a
"February 6, 2015",40570290,"$11,200",7.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,833 / month",15.09%,n/a,960xx,N/a,N/a,N/a,n/a,N/a,700-704,0,10/2001,$0.00,6,0,17,n/a,"$8,915.00",1,63.20%,87,0,n/a
"February 6, 2015",40570357,"$9,500",8.19%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,917 / month",16.56%,10+ years ,824xx,N/a,N/a,N/a,Facilities Manager,N/a,680-684,0,07/2000,$0.00,8,0,15,63,"$8,624.00",0,81.40%,n/a,0,63
"February 6, 2015",40570443,"$20,125",11.53%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,000 / month",18.70%,8 years ,114xx,N/a,N/a,N/a,driver,N/a,675-679,0,06/2005,$0.00,9,4,23,20,"$5,858.00",0,68.60%,n/a,0,20
"February 6, 2015",40572143,"$35,000",18.25%,1.00%,Five years after issuance,Five years after issuance,RENT,"$8,000 / month",6.11%,8 years ,100xx,N/a,N/a,N/a,Creative Director,N/a,715-719,0,01/2009,$0.00,4,0,4,n/a,"$22,344.00",0,85.30%,n/a,0,n/a
"February 6, 2015",40572254,"$25,000",8.19%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$7,500 / month",5.16%,6 years ,030xx,N/a,N/a,N/a,mechanic,N/a,695-699,0,11/1994,$0.00,5,0,18,25,"$18,364.00",0,67.80%,n/a,0,n/a
"February 6, 2015",40572768,"$35,000",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$12,000 / month",20.68%,10+ years ,600xx,N/a,N/a,N/a,President,N/a,790-794,0,01/1988,$0.00,14,0,30,n/a,"$75,250.00",0,40.90%,n/a,0,n/a
"February 6, 2015",40572807,"$28,000",7.49%,1.00%,Three years after issuance,Five years after issuance,OWN,"$12,333 / month",16.46%,2 years ,062xx,N/a,N/a,N/a,Manager,N/a,725-729,0,06/1990,$0.00,26,0,49,33,"$43,561.00",0,38.20%,n/a,0,n/a
"February 6, 2015",40572896,"$25,000",6.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,167 / month",13.70%,2 years ,852xx,N/a,N/a,N/a,EV Engineer,N/a,710-714,0,01/1986,$0.00,14,1,31,20,"$26,135.00",0,44.00%,n/a,0,n/a
"February 6, 2015",40573044,"$28,000",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$25,000 / month",7.96%,< 1 year ,109xx,N/a,N/a,N/a,District Manager,N/a,730-734,0,03/1998,$0.00,29,0,42,27,"$24,232.00",0,28.10%,n/a,0,n/a
"February 6, 2015",40573048,"$12,500",7.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$8,417 / month",16.34%,10+ years ,023xx,N/a,N/a,N/a,Foreman ironworker,N/a,740-744,0,11/1994,$0.00,18,1,39,10,"$49,334.00",0,16.50%,n/a,0,n/a
"February 6, 2015",40573077,"$18,000",7.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,167 / month",13.24%,n/a,117xx,N/a,N/a,N/a,n/a,N/a,830-834,0,09/1975,$0.00,11,0,23,n/a,"$5,101.00",0,13.10%,n/a,1,n/a
"February 6, 2015",40573204,"$11,200",6.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,217 / month",23.17%,5 years ,550xx,N/a,N/a,N/a,Maintenance Tech,N/a,710-714,0,10/1993,$0.00,14,0,27,67,"$11,394.00",0,25.80%,n/a,0,n/a
"February 6, 2015",40573298,"$35,000",17.86%,1.00%,Five years after issuance,Five years after issuance,RENT,"$16,667 / month",7.06%,10+ years ,606xx,N/a,N/a,N/a,Financial Advisor,N/a,680-684,0,11/2000,$0.00,8,1,24,21,$0.00,0,0.00%,n/a,0,31
"February 6, 2015",40573333,"$24,000",6.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$7,167 / month",7.54%,9 years ,770xx,N/a,N/a,N/a,District Sales Manager,N/a,710-714,0,11/1995,$0.00,14,0,23,50,"$12,223.00",0,37.60%,n/a,1,50
"February 6, 2015",40573382,"$5,000",7.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,083 / month",20.88%,n/a,329xx,N/a,N/a,N/a,n/a,N/a,670-674,0,02/1976,$0.00,7,0,39,29,"$3,149.00",1,15.40%,77,0,n/a
"February 6, 2015",40573429,"$14,950",7.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,583 / month",18.98%,10+ years ,076xx,N/a,N/a,N/a,RAN Assistant Management,N/a,755-759,0,04/2002,$0.00,9,0,21,77,"$2,140.00",0,8.20%,n/a,0,n/a
"February 6, 2015",40573440,"$20,000",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$8,333 / month",5.57%,7 years ,068xx,N/a,N/a,N/a,owner,N/a,670-674,0,11/1993,$0.00,8,0,23,77,"$18,515.00",0,57.90%,n/a,1,n/a
"February 6, 2015",40581074,"$12,000",16.99%,1.00%,Five years after issuance,Five years after issuance,OWN,"$3,178 / month",13.25%,n/a,991xx,N/a,N/a,N/a,n/a,N/a,680-684,0,07/1998,$0.00,7,0,10,30,"$6,004.00",0,71.50%,n/a,1,n/a
"February 6, 2015",40583071,"$35,000",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,667 / month",21.71%,7 years ,431xx,N/a,N/a,N/a,Service Area Manager,N/a,705-709,0,11/1993,$0.00,13,0,31,n/a,"$42,485.00",0,54.60%,n/a,0,n/a
"February 6, 2015",40583232,"$22,400",11.44%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,733 / month",24.30%,4 years ,601xx,N/a,N/a,N/a,Programmer Analyst,N/a,695-699,0,03/1981,$0.00,10,0,21,n/a,"$17,302.00",0,52.40%,n/a,0,n/a
"February 6, 2015",40583469,"$30,000",12.39%,1.00%,Five years after issuance,Five years after issuance,RENT,"$9,833 / month",35.26%,10+ years ,952xx,N/a,N/a,N/a,Controller,N/a,685-689,0,09/1985,$0.00,15,0,40,n/a,"$19,433.00",1,49.60%,72,0,n/a
"February 6, 2015",40583666,"$20,000",14.31%,1.00%,Five years after issuance,Five years after issuance,RENT,"$6,250 / month",28.40%,8 years ,089xx,N/a,N/a,N/a,Senior Auditor,N/a,660-664,0,09/2001,$0.00,15,0,38,63,"$12,480.00",0,52.30%,n/a,3,64
"February 6, 2015",40583734,"$9,000",8.19%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,000 / month",33.85%,n/a,293xx,N/a,N/a,N/a,n/a,N/a,710-714,0,08/2003,$0.00,10,0,27,n/a,"$20,448.00",0,37.50%,n/a,0,n/a
"February 6, 2015",40583772,"$21,050",16.49%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$3,994 / month",29.43%,< 1 year ,144xx,N/a,N/a,N/a,AA,N/a,680-684,0,08/2002,$0.00,9,0,27,n/a,"$17,976.00",0,95.60%,n/a,1,n/a
"February 6, 2015",40584010,"$7,000",6.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,417 / month",11.01%,< 1 year ,934xx,N/a,N/a,N/a,Quality Engineer,N/a,705-709,0,09/2004,$0.00,4,0,6,n/a,"$9,539.00",0,74.50%,n/a,0,n/a
"February 6, 2015",40584056,"$11,200",7.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,875 / month",27.13%,2 years ,273xx,N/a,N/a,N/a,Engineer,N/a,670-674,0,04/1988,$0.00,5,1,34,23,"$10,065.00",0,93.20%,n/a,0,23
"February 6, 2015",40584292,"$16,000",15.61%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$3,500 / month",31.29%,7 years ,564xx,N/a,N/a,N/a,Physical therapist assistant ,N/a,680-684,0,07/2005,$0.00,11,0,21,25,"$14,718.00",0,81.80%,n/a,1,n/a
"February 6, 2015",40584324,"$30,000",12.39%,1.00%,Five years after issuance,Five years after issuance,RENT,"$9,833 / month",18.55%,9 years ,327xx,N/a,N/a,N/a,Reimbursement Director,N/a,710-714,0,07/2000,$0.00,12,0,33,n/a,"$52,423.00",0,63.50%,n/a,0,n/a
"February 6, 2015",40584348,"$15,075",11.53%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$10,583 / month",21.81%,8 years ,085xx,N/a,N/a,N/a,Assistant professor,N/a,660-664,0,03/1993,$0.00,11,1,25,4,"$54,247.00",1,99.40%,81,0,n/a
"February 6, 2015",40590259,"$12,000",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,583 / month",13.05%,6 years ,532xx,N/a,N/a,N/a,Golf Professional,N/a,690-694,0,06/2002,$0.00,13,0,44,68,"$12,609.00",0,46.00%,n/a,1,68
"February 6, 2015",40593194,"$35,000",12.39%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$7,408 / month",21.33%,< 1 year ,088xx,N/a,N/a,N/a,SR BUSINESS ANALYST,N/a,690-694,0,07/2003,$0.00,31,0,65,n/a,"$34,415.00",0,58.20%,n/a,0,n/a
"February 6, 2015",40593315,"$25,000",6.49%,1.00%,Three years after issuance,Five years after issuance,OWN,"$5,833 / month",15.64%,10+ years ,064xx,N/a,N/a,N/a,owner,N/a,765-769,0,11/1993,$0.00,20,0,37,n/a,"$54,337.00",0,25.70%,n/a,2,n/a
"February 6, 2015",40593449,"$10,000",7.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,917 / month",27.50%,5 years ,703xx,N/a,N/a,N/a,Assistant Dir of Admissions,N/a,680-684,0,08/2006,$0.00,11,0,20,n/a,"$13,800.00",0,71.90%,n/a,0,n/a
"February 6, 2015",40593452,"$10,000",11.44%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,583 / month",11.98%,1 year ,321xx,N/a,N/a,N/a,Warehouse Manager,N/a,690-694,0,12/2000,$0.00,11,0,26,28,"$3,065.00",1,30.60%,113,0,28
"February 6, 2015",40593521,"$10,000",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$2,219 / month",34.75%,n/a,447xx,N/a,N/a,N/a,n/a,N/a,780-784,0,04/1979,$0.00,17,0,27,n/a,"$10,610.00",0,18.50%,n/a,1,n/a
"February 6, 2015",40593737,"$19,725",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,000 / month",19.76%,< 1 year ,114xx,N/a,N/a,N/a, Driver,N/a,755-759,0,08/2006,$0.00,15,2,23,14,$498.00,0,2.00%,n/a,0,n/a
"February 6, 2015",40593771,"$32,625",14.65%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,667 / month",21.30%,5 years ,782xx,N/a,N/a,N/a,Curriculum Designer,N/a,710-714,0,01/1999,$0.00,16,0,46,n/a,"$41,062.00",0,70.70%,n/a,1,n/a
"February 6, 2015",40593820,"$6,000",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,167 / month",15.51%,3 years ,024xx,N/a,N/a,N/a,Research Fellow,N/a,720-724,0,03/2007,$0.00,7,1,11,11,"$4,213.00",0,15.40%,n/a,0,n/a
"February 6, 2015",40593964,"$15,000",6.03%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,000 / month",19.38%,10+ years ,787xx,N/a,N/a,N/a,Auditor,N/a,750-754,0,02/1996,$0.00,2,0,6,n/a,"$24,904.00",0,n/a,n/a,0,n/a
