Date,Series of Member Payment Dependent Notes,Maximum aggregate principal amount offered,Stated interest rate,Service Charge,Initial maturity,Final maturity,Home ownership,Gross income,Debt-to-income ratio,Length of employment,Location,Home town,Current & past employers,Current employer,Job title,Education,Credit Score Range,Accounts Now Delinquent,Earliest Credit Line,Delinquent Amount,Open Credit Lines,Delinquencies (Last 2 years),Total Credit Lines,Months Since Last Delinquency,Revolving Credit Balance,Public Records on File,Revolving Line Utilization,Months Since Last Record,Inquiries in the Last 6 Months,Months Since Last Major Derogatory
"January 7, 2015",38604923,"$13,000",16.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,000 / month",15.68%,9 years ,782xx,N/a,N/a,N/a,Sonographer,N/a,705-709,0,08/2001,$0.00,9,0,27,55,"$13,763.00",0,78.60%,n/a,1,n/a
"January 7, 2015",38606128,"$24,000",9.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,667 / month",30.21%,< 1 year ,191xx,N/a,N/a,N/a,Email Marketing Manager,N/a,730-734,0,06/2004,$0.00,7,0,22,n/a,"$12,947.00",0,65.40%,n/a,0,n/a
"January 7, 2015",38608483,"$23,975",14.31%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,000 / month",0.78%,10+ years ,895xx,N/a,N/a,N/a,Lecturer,N/a,730-734,0,08/2002,$0.00,5,2,12,12,"$1,245.00",0,2.40%,n/a,0,n/a
"January 7, 2015",38609006,"$22,425",15.59%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,653 / month",33.82%,10+ years ,234xx,N/a,N/a,N/a,E-6,N/a,705-709,0,03/2002,$0.00,15,0,30,n/a,"$23,039.00",0,76.50%,n/a,0,n/a
"January 7, 2015",38609781,"$10,000",13.66%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$2,500 / month",31.80%,n/a,344xx,N/a,N/a,N/a,n/a,N/a,700-704,0,11/1994,$0.00,15,0,23,n/a,"$65,849.00",0,32.00%,n/a,2,n/a
"January 7, 2015",38610444,"$12,575",26.06%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$7,917 / month",12.67%,6 years ,019xx,N/a,N/a,N/a,Network Engineer,N/a,685-689,0,03/2011,$0.00,7,0,9,n/a,"$13,910.00",0,32.60%,n/a,1,n/a
"January 7, 2015",38610875,"$10,000",11.44%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,667 / month",7.01%,9 years ,112xx,N/a,N/a,N/a,Drillrunner,N/a,660-664,0,05/2001,$0.00,6,1,9,21,"$5,845.00",0,45.70%,n/a,0,n/a
"January 7, 2015",38610885,"$35,000",14.31%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$9,167 / month",21.71%,< 1 year ,490xx,N/a,N/a,N/a,Senior Consultant,N/a,740-744,0,06/1995,$0.00,5,0,14,n/a,"$13,162.00",0,96.80%,n/a,0,n/a
"January 7, 2015",38610940,"$24,150",22.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,583 / month",31.90%,10+ years ,917xx,N/a,N/a,N/a,supervisor,N/a,695-699,0,12/1996,$0.00,12,0,20,33,"$10,834.00",0,41.00%,n/a,1,n/a
"January 7, 2015",38610956,"$9,000",8.19%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,000 / month",33.55%,1 year ,322xx,N/a,N/a,N/a,Medical Rep ,N/a,720-724,0,08/2001,$0.00,19,0,64,42,"$15,035.00",0,28.20%,n/a,0,n/a
"January 7, 2015",38610975,"$20,000",8.67%,1.00%,Three years after issuance,Five years after issuance,RENT,"$7,667 / month",7.19%,10+ years ,117xx,N/a,N/a,N/a,Service provider,N/a,675-679,0,03/2006,$0.00,5,0,10,n/a,"$5,443.00",1,28.30%,6,0,n/a
"January 7, 2015",38610980,"$20,000",8.67%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,750 / month",22.56%,9 years ,495xx,N/a,N/a,N/a,Lead Testing Proctor,N/a,670-674,0,04/1996,$0.00,11,1,24,4,"$17,013.00",0,63.70%,n/a,0,n/a
"January 7, 2015",38610989,"$15,000",10.49%,1.00%,Three years after issuance,Five years after issuance,OWN,"$8,167 / month",31.79%,10+ years ,119xx,N/a,N/a,N/a,Broker,N/a,700-704,0,11/2002,$0.00,10,0,13,n/a,"$20,243.00",0,86.50%,n/a,0,n/a
"January 7, 2015",38610995,"$14,450",12.99%,1.00%,Five years after issuance,Five years after issuance,OWN,"$2,750 / month",10.15%,10+ years ,464xx,N/a,N/a,N/a,Career Advisor ,N/a,750-754,0,12/1987,$0.00,2,0,15,n/a,"$11,215.00",0,52.40%,n/a,0,n/a
"January 7, 2015",38611002,"$21,600",18.54%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$8,525 / month",26.56%,10+ years ,714xx,N/a,N/a,N/a,O/CT,N/a,670-674,0,08/2003,$0.00,15,1,39,12,"$5,688.00",0,44.80%,n/a,0,n/a
"January 7, 2015",38611019,"$5,000",14.31%,1.00%,Three years after issuance,Five years after issuance,OWN,"$3,000 / month",14.70%,n/a,346xx,N/a,N/a,N/a,n/a,N/a,665-669,0,05/2005,$0.00,13,0,21,n/a,"$11,993.00",1,23.00%,78,0,n/a
"January 7, 2015",38611026,"$34,550",19.24%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$6,875 / month",26.98%,n/a,907xx,N/a,N/a,N/a,n/a,N/a,670-674,0,10/1975,$0.00,8,2,19,13,"$11,791.00",1,51.30%,23,3,33
"January 7, 2015",38611037,"$7,000",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,500 / month",9.12%,10+ years ,466xx,N/a,N/a,N/a,teacher,N/a,660-664,0,12/1987,$0.00,9,2,28,15,"$12,382.00",2,90.40%,36,0,38
"January 7, 2015",38611050,"$15,000",9.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,000 / month",21.16%,7 years ,906xx,N/a,N/a,N/a,General Manager,N/a,670-674,0,05/1990,$0.00,5,0,12,n/a,"$6,657.00",2,6.00%,13,0,n/a
"January 7, 2015",38611054,"$22,250",25.80%,1.00%,Five years after issuance,Five years after issuance,RENT,"$5,833 / month",30.52%,3 years ,983xx,N/a,N/a,N/a,LineHaul Driver,N/a,735-739,0,10/2000,$0.00,14,0,24,40,$0.00,0,0.00%,n/a,0,n/a
"January 7, 2015",38611068,"$12,000",17.14%,1.00%,Five years after issuance,Five years after issuance,RENT,"$3,750 / month",29.25%,5 years ,921xx,N/a,N/a,N/a,Manager,N/a,675-679,0,09/2002,$0.00,9,0,30,61,"$14,144.00",0,62.30%,n/a,4,61
"January 7, 2015",38615830,"$9,800",6.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$8,333 / month",21.67%,2 years ,662xx,N/a,N/a,N/a,director of operations,N/a,700-704,0,05/2002,$0.00,11,1,23,17,"$15,553.00",0,62.00%,n/a,0,81
"January 7, 2015",38617456,"$35,000",14.31%,1.00%,Five years after issuance,Five years after issuance,RENT,"$7,000 / month",0.41%,5 years ,900xx,N/a,N/a,N/a,Manager,N/a,770-774,0,12/1995,$0.00,3,0,10,n/a,"$2,985.00",0,14.90%,n/a,0,n/a
"January 7, 2015",38617875,"$8,500",12.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$6,750 / month",2.99%,10+ years ,483xx,N/a,N/a,N/a,manufacturing tech ,N/a,660-664,0,01/2001,$0.00,7,0,11,35,"$5,794.00",2,57.90%,56,2,n/a
"January 7, 2015",38618375,"$35,000",13.66%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$12,500 / month",17.45%,10+ years ,297xx,N/a,N/a,N/a,Air Traffic Controller,N/a,700-704,0,01/1999,$0.00,10,0,29,40,"$50,939.00",0,65.60%,n/a,0,n/a
"January 7, 2015",38618455,"$11,450",19.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$2,936 / month",14.05%,2 years ,209xx,N/a,N/a,N/a,Retail Specialist,N/a,665-669,0,10/2004,$0.00,5,0,12,n/a,"$6,669.00",0,55.60%,n/a,0,n/a
"January 7, 2015",38619288,"$23,925",17.86%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$4,000 / month",27.29%,n/a,285xx,N/a,N/a,N/a,n/a,N/a,735-739,0,11/1987,$0.00,7,0,19,n/a,"$10,778.00",0,96.20%,n/a,0,n/a
"January 7, 2015",38619416,"$8,000",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,417 / month",4.60%,4 years ,465xx,N/a,N/a,N/a,Production,N/a,660-664,0,11/1999,$0.00,8,4,20,3,"$5,115.00",0,63.10%,n/a,0,23
"January 7, 2015",38619763,"$8,000",12.39%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,667 / month",24.46%,n/a,070xx,N/a,N/a,N/a,n/a,N/a,665-669,0,06/1982,$0.00,16,1,39,12,"$9,246.00",0,30.10%,n/a,0,76
"January 7, 2015",38619870,"$19,650",19.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$5,417 / month",20.96%,3 years ,605xx,N/a,N/a,N/a,Truck Driver,N/a,690-694,0,07/2003,$0.00,17,0,28,n/a,"$9,483.00",1,34.90%,111,3,n/a
"January 7, 2015",38619887,"$6,600",12.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$8,083 / month",22.86%,3 years ,199xx,N/a,N/a,N/a,POLICE,N/a,670-674,0,08/1998,$0.00,9,1,43,13,"$15,226.00",0,97.60%,n/a,3,34
"January 7, 2015",38619897,"$12,225",21.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$3,333 / month",23.07%,5 years ,331xx,N/a,N/a,N/a,Waiter,N/a,670-674,0,03/2005,$0.00,7,0,10,n/a,"$6,554.00",0,100.80%,n/a,0,n/a
"January 7, 2015",38619905,"$24,000",17.14%,1.00%,Five years after issuance,Five years after issuance,RENT,"$7,908 / month",25.86%,3 years ,334xx,N/a,N/a,N/a,Broker/Owner,N/a,700-704,0,03/2001,$0.00,10,0,12,n/a,"$23,499.00",0,48.80%,n/a,0,n/a
"January 7, 2015",38619912,"$18,175",13.66%,1.00%,Three years after issuance,Five years after issuance,OWN,"$5,167 / month",33.30%,10+ years ,700xx,N/a,N/a,N/a,Manager,N/a,680-684,0,02/2003,$0.00,27,0,44,n/a,"$21,612.00",0,40.30%,n/a,1,n/a
"January 7, 2015",38619950,"$7,200",17.86%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,833 / month",28.80%,3 years ,462xx,N/a,N/a,N/a,Warehouse associate,N/a,670-674,0,09/2003,$0.00,8,0,27,28,"$1,626.00",1,13.10%,56,4,28
"January 7, 2015",38619955,"$10,775",14.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,500 / month",18.55%,4 years ,283xx,N/a,N/a,N/a,Movement Control Supervisor,N/a,670-674,0,02/2000,$0.00,13,0,21,65,"$3,829.00",0,35.00%,n/a,5,106
"January 7, 2015",38619967,"$23,000",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,167 / month",20.15%,6 years ,272xx,N/a,N/a,N/a,professional,N/a,680-684,0,03/2001,$0.00,12,0,29,n/a,"$18,129.00",0,85.50%,n/a,1,n/a
"January 7, 2015",38619970,"$30,000",7.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$8,583 / month",18.33%,10+ years ,432xx,N/a,N/a,N/a,Assistant City Auditor,N/a,740-744,0,08/2000,$0.00,18,0,27,n/a,"$60,174.00",0,80.20%,n/a,0,n/a
"January 7, 2015",38619971,"$10,000",7.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,333 / month",26.82%,10+ years ,530xx,N/a,N/a,N/a,Co-Owner,N/a,680-684,0,09/2000,$0.00,13,0,29,36,"$22,469.00",0,62.80%,n/a,1,n/a
"January 7, 2015",38619979,"$28,000",15.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$10,833 / month",4.80%,10+ years ,956xx,N/a,N/a,N/a,Sr Project Manager,N/a,675-679,0,06/2004,$0.00,6,0,15,n/a,"$23,049.00",0,101.10%,n/a,0,n/a
"January 7, 2015",38626387,"$21,700",20.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,955 / month",26.99%,10+ years ,765xx,N/a,N/a,N/a,WO1,N/a,685-689,0,12/1998,$0.00,15,1,40,23,"$17,457.00",0,89.50%,n/a,2,n/a
"January 7, 2015",38626472,"$5,000",12.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,333 / month",23.87%,2 years ,956xx,N/a,N/a,N/a,Receptionist,N/a,675-679,0,10/2004,$0.00,16,0,21,33,"$4,552.00",1,57.60%,92,0,n/a
"January 7, 2015",38627343,"$10,000",11.44%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,750 / month",17.73%,4 years ,921xx,N/a,N/a,N/a,Manicurist,N/a,700-704,0,06/2008,$0.00,14,0,15,n/a,"$8,272.00",0,51.40%,n/a,0,n/a
"January 7, 2015",38628456,"$25,200",8.67%,1.00%,Five years after issuance,Five years after issuance,RENT,"$5,417 / month",4.69%,< 1 year ,981xx,N/a,N/a,N/a,Web Content Manager,N/a,750-754,0,06/1996,$0.00,5,0,22,n/a,"$10,874.00",0,32.70%,n/a,1,n/a
"January 7, 2015",38628973,"$35,000",8.67%,1.00%,Three years after issuance,Five years after issuance,OWN,"$16,667 / month",17.59%,1 year ,752xx,N/a,N/a,N/a,Partner,N/a,710-714,0,03/1988,$0.00,17,1,36,4,"$236,171.00",0,41.40%,n/a,1,n/a
"January 7, 2015",38629102,"$7,450",17.14%,1.00%,Three years after issuance,Five years after issuance,OWN,"$1,250 / month",15.28%,< 1 year ,748xx,N/a,N/a,N/a,Cashier,N/a,665-669,0,11/1994,$0.00,5,0,9,33,"$8,217.00",0,74.00%,n/a,0,n/a
"January 7, 2015",38629145,"$15,000",8.67%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,750 / month",16.91%,9 years ,379xx,N/a,N/a,N/a,Shipping Clerk,N/a,710-714,0,10/1992,$0.00,9,0,16,71,"$8,082.00",1,24.10%,112,0,n/a
"January 7, 2015",38629834,"$5,600",10.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,542 / month",34.96%,3 years ,786xx,N/a,N/a,N/a,Business Technology Analyst,N/a,695-699,0,11/2004,$0.00,16,0,28,n/a,"$15,749.00",0,94.30%,n/a,0,n/a
"January 7, 2015",38630286,"$8,000",11.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,375 / month",5.62%,8 years ,334xx,N/a,N/a,N/a,Payroll Manager,N/a,670-674,0,10/2004,$0.00,9,1,14,15,"$2,939.00",0,23.10%,n/a,2,n/a
"January 7, 2015",38630518,"$12,000",9.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,833 / month",4.17%,n/a,980xx,N/a,N/a,N/a,n/a,N/a,680-684,0,03/1991,$0.00,5,0,13,35,"$5,372.00",1,41.00%,87,0,35
"January 7, 2015",38630521,"$1,500",18.54%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,083 / month",12.96%,2 years ,114xx,N/a,N/a,N/a,Commercial Lines Inspectot,N/a,665-669,0,11/2011,$0.00,8,0,10,n/a,"$6,066.00",0,51.40%,n/a,0,n/a
"January 7, 2015",38630554,"$14,325",24.50%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,333 / month",15.15%,3 years ,606xx,N/a,N/a,N/a,Permit Coordinator,N/a,665-669,0,11/1997,$0.00,7,0,23,76,"$4,708.00",1,47.60%,74,3,76
"January 7, 2015",38630555,"$12,000",7.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$9,583 / month",15.03%,< 1 year ,946xx,N/a,N/a,N/a,Attorney,N/a,675-679,0,01/2002,$0.00,20,1,39,22,"$13,616.00",0,40.40%,n/a,0,n/a
"January 7, 2015",38630564,"$15,000",11.44%,1.00%,Three years after issuance,Five years after issuance,RENT,"$7,083 / month",5.70%,< 1 year ,015xx,N/a,N/a,N/a,Data Center Engineer,N/a,720-724,0,12/1992,$0.00,10,3,18,8,$1.00,0,0.00%,n/a,0,64
"January 7, 2015",38630576,"$12,000",24.50%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$3,250 / month",18.89%,10+ years ,492xx,N/a,N/a,N/a,Customer Service Rep,N/a,660-664,0,01/1998,$0.00,13,0,24,n/a,"$20,076.00",1,61.80%,88,2,n/a
"January 7, 2015",38630587,"$22,450",15.59%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$3,750 / month",32.27%,n/a,317xx,N/a,N/a,N/a,n/a,N/a,715-719,0,09/1980,$0.00,19,0,44,n/a,"$32,374.00",0,38.90%,n/a,1,n/a
"January 7, 2015",38630593,"$29,500",16.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,417 / month",27.07%,< 1 year ,553xx,N/a,N/a,N/a,owner,N/a,680-684,0,02/1987,$0.00,22,0,45,n/a,"$114,621.00",0,40.10%,n/a,3,n/a
"January 7, 2015",38630597,"$5,000",14.31%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,000 / month",20.45%,2 years ,730xx,N/a,N/a,N/a,owner,N/a,680-684,0,09/2000,$0.00,4,0,19,n/a,"$2,792.00",0,79.80%,n/a,0,n/a
"January 7, 2015",38630610,"$15,000",12.39%,1.00%,Three years after issuance,Five years after issuance,OWN,"$2,511 / month",17.80%,n/a,983xx,N/a,N/a,N/a,n/a,N/a,715-719,0,07/2002,$0.00,4,0,10,n/a,"$17,508.00",0,57.60%,n/a,2,n/a
"January 7, 2015",38630620,"$16,200",19.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$3,750 / month",39.17%,3 years ,553xx,N/a,N/a,N/a,OPERATION MANAGER,N/a,670-674,0,09/1997,$0.00,8,0,22,n/a,"$32,189.00",0,78.70%,n/a,1,n/a
"January 7, 2015",38630654,"$18,000",14.31%,1.00%,Three years after issuance,Five years after issuance,RENT,"$14,333 / month",16.40%,9 years ,554xx,N/a,N/a,N/a,TV Producer,N/a,690-694,0,05/2001,$0.00,11,0,14,80,"$39,460.00",0,75.00%,n/a,3,59
"January 7, 2015",38630661,"$20,000",14.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,333 / month",22.51%,10+ years ,894xx,N/a,N/a,N/a,teacher,N/a,680-684,0,11/1995,$0.00,10,0,28,77,"$23,047.00",0,86.60%,n/a,0,n/a
"January 7, 2015",38630665,"$14,400",6.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$20,000 / month",5.70%,2 years ,024xx,N/a,N/a,N/a,"Director, Translational Medicine Expert",N/a,725-729,0,04/2000,$0.00,18,1,33,12,"$18,301.00",0,26.40%,n/a,1,n/a
"January 7, 2015",38630673,"$2,000",15.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,333 / month",16.44%,< 1 year ,211xx,N/a,N/a,N/a,Inside Sales,N/a,665-669,0,11/2007,$0.00,9,3,19,16,$994.00,0,39.80%,n/a,1,16
"January 7, 2015",38630677,"$13,500",8.19%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$4,917 / month",21.50%,2 years ,231xx,N/a,N/a,N/a,Manager of Institutional Advancement ,N/a,670-674,0,05/2006,$0.00,23,0,27,n/a,"$18,398.00",0,47.80%,n/a,0,n/a
"January 7, 2015",38630683,"$28,000",6.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$13,232 / month",29.26%,10+ years ,223xx,N/a,N/a,N/a,Computer Specialist,N/a,765-769,0,07/1989,$0.00,12,0,29,n/a,"$44,223.00",0,36.20%,n/a,0,n/a
"January 7, 2015",38636864,"$19,600",23.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$6,667 / month",9.11%,< 1 year ,176xx,N/a,N/a,N/a,Superintendent ,N/a,670-674,0,11/2001,$0.00,7,0,21,46,"$6,712.00",0,47.90%,n/a,3,57
"January 7, 2015",38637673,"$13,100",7.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,250 / month",9.50%,6 years ,542xx,N/a,N/a,N/a,Registered Nurse,N/a,665-669,0,10/2003,$0.00,9,0,25,n/a,"$13,342.00",0,57.00%,n/a,0,n/a
"January 7, 2015",38639435,"$28,000",10.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,167 / month",21.17%,10+ years ,563xx,N/a,N/a,N/a,owner/trainer,N/a,680-684,0,07/1988,$0.00,24,0,35,n/a,"$46,139.00",0,37.30%,n/a,0,n/a
"January 7, 2015",38639529,"$8,000",13.66%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,667 / month",17.58%,< 1 year ,945xx,N/a,N/a,N/a,Office Manager,N/a,675-679,0,06/2002,$0.00,14,1,35,14,"$10,960.00",0,52.90%,n/a,2,14
"January 7, 2015",38639750,"$17,350",18.54%,1.00%,Five years after issuance,Five years after issuance,RENT,"$5,250 / month",35.26%,10+ years ,545xx,N/a,N/a,N/a,Branch mgr,N/a,680-684,0,11/1997,$0.00,21,0,40,n/a,"$34,266.00",0,69.60%,n/a,3,n/a
"January 7, 2015",38639777,"$35,000",24.50%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$8,333 / month",12.95%,n/a,801xx,N/a,N/a,N/a,n/a,N/a,660-664,0,07/1995,$0.00,14,3,22,6,"$13,666.00",1,70.40%,92,1,6
"January 7, 2015",38639909,"$20,050",19.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$8,493 / month",18.98%,10+ years ,103xx,N/a,N/a,N/a,mechanic,N/a,685-689,1,09/2001,"$64,716.00",22,1,45,2,"$8,909.00",0,28.70%,n/a,1,2
"January 7, 2015",38640078,"$6,000",12.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,750 / month",24.80%,2 years ,902xx,N/a,N/a,N/a,supervisor,N/a,660-664,0,09/1998,$0.00,15,0,41,57,"$12,329.00",0,63.90%,n/a,2,57
"January 7, 2015",38640378,"$21,000",17.86%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,750 / month",37.43%,2 years ,088xx,N/a,N/a,N/a,court order analyst,N/a,670-674,0,07/2004,$0.00,31,0,52,n/a,"$30,705.00",0,85.30%,n/a,0,n/a
"January 7, 2015",38640381,"$14,000",6.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$11,167 / month",19.68%,10+ years ,225xx,N/a,N/a,N/a,gs-12 step 10,N/a,740-744,0,03/1987,$0.00,19,0,38,n/a,"$57,775.00",0,40.70%,n/a,2,n/a
"January 7, 2015",38640456,"$35,000",7.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$12,083 / month",20.64%,6 years ,750xx,N/a,N/a,N/a,President,N/a,710-714,0,09/1991,$0.00,11,0,22,n/a,"$83,443.00",0,55.90%,n/a,0,n/a
"January 7, 2015",38640470,"$30,000",10.49%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$7,500 / month",20.05%,< 1 year ,606xx,N/a,N/a,N/a,SUPERVISOR OF OPERATIONS,N/a,720-724,0,03/1992,$0.00,16,0,26,n/a,"$25,462.00",0,33.90%,n/a,0,n/a
"January 7, 2015",38640495,"$7,350",14.31%,1.00%,Three years after issuance,Five years after issuance,OWN,"$2,167 / month",17.91%,10+ years ,431xx,N/a,N/a,N/a,bus driver,N/a,705-709,0,10/1978,$0.00,8,1,26,23,"$3,689.00",0,47.30%,n/a,0,23
"January 7, 2015",38640514,"$10,000",18.54%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$6,000 / month",16.65%,4 years ,774xx,N/a,N/a,N/a,Medical Advisor,N/a,675-679,0,05/2011,$0.00,5,0,5,n/a,"$3,615.00",0,95.10%,n/a,0,n/a
"January 7, 2015",38645406,"$7,000",6.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,333 / month",11.28%,7 years ,300xx,N/a,N/a,N/a,kitchen designer,N/a,770-774,0,08/2004,$0.00,11,0,15,n/a,"$4,750.00",0,11.80%,n/a,0,n/a
"January 7, 2015",38647507,"$12,500",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,917 / month",27.48%,10+ years ,149xx,N/a,N/a,N/a,Nutritional Services Supervisor,N/a,695-699,0,04/1992,$0.00,21,0,59,82,"$8,601.00",0,20.30%,n/a,0,n/a
"January 7, 2015",38648413,"$23,925",22.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$5,250 / month",14.32%,< 1 year ,207xx,N/a,N/a,N/a,Electrical Engineer,N/a,690-694,0,07/2008,$0.00,12,0,19,n/a,"$5,711.00",0,40.20%,n/a,0,n/a
"January 7, 2015",38648662,"$22,000",19.24%,1.00%,Five years after issuance,Five years after issuance,RENT,"$3,667 / month",34.51%,n/a,115xx,N/a,N/a,N/a,n/a,N/a,675-679,0,10/1997,$0.00,32,1,44,11,"$30,019.00",1,46.00%,118,2,11
"January 7, 2015",38649288,"$4,000",11.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,333 / month",5.43%,n/a,300xx,N/a,N/a,N/a,n/a,N/a,675-679,0,03/1990,$0.00,4,2,21,9,"$37,342.00",0,71.60%,n/a,0,73
"January 7, 2015",38649294,"$20,000",19.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$4,314 / month",34.79%,4 years ,881xx,N/a,N/a,N/a,MOW,N/a,705-709,0,08/1994,$0.00,10,1,50,12,"$6,674.00",0,76.70%,n/a,3,n/a
"January 7, 2015",38649873,"$5,000",15.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,167 / month",32.91%,7 years ,606xx,N/a,N/a,N/a,Financial Aid Advisor,N/a,730-734,0,03/2000,$0.00,7,0,18,n/a,"$9,544.00",0,92.70%,n/a,0,n/a
"January 7, 2015",38649874,"$8,400",12.39%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,917 / month",6.15%,4 years ,604xx,N/a,N/a,N/a,truck driver,N/a,695-699,0,12/1989,$0.00,7,0,13,33,"$3,473.00",0,25.50%,n/a,2,n/a
"January 7, 2015",38649901,"$11,700",25.80%,1.00%,Five years after issuance,Five years after issuance,RENT,"$3,917 / month",2.07%,10+ years ,328xx,N/a,N/a,N/a,owner,N/a,665-669,0,02/2002,$0.00,14,0,28,n/a,$422.00,1,1.20%,94,1,n/a
"January 7, 2015",38649912,"$20,000",15.59%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,333 / month",33.86%,8 years ,553xx,N/a,N/a,N/a,Sales,N/a,685-689,0,02/1981,$0.00,14,1,27,7,"$9,912.00",1,49.60%,111,1,n/a
"January 7, 2015",38649917,"$10,000",8.67%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,083 / month",10.31%,n/a,070xx,N/a,N/a,N/a,n/a,N/a,675-679,0,08/1992,$0.00,13,0,41,n/a,"$12,884.00",1,58.00%,44,3,37
"January 7, 2015",38649942,"$5,000",6.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,417 / month",28.22%,7 years ,956xx,N/a,N/a,N/a,Controller,N/a,710-714,0,06/1996,$0.00,7,0,21,27,"$36,834.00",0,94.90%,n/a,0,27
"January 7, 2015",38649956,"$20,000",15.59%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,167 / month",15.70%,2 years ,088xx,N/a,N/a,N/a,home health aide,N/a,665-669,0,03/2011,$0.00,11,1,14,13,"$6,188.00",0,41.30%,n/a,1,13
"January 7, 2015",38649985,"$10,000",6.03%,1.00%,Three years after issuance,Five years after issuance,OWN,"$5,667 / month",20.44%,2 years ,775xx,N/a,N/a,N/a,nurse,N/a,805-809,0,04/1984,$0.00,24,1,45,19,"$3,579.00",0,2.70%,n/a,0,n/a
